Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties,id
2021,MT,Montana,Richland,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.7,,,6.5,9,11283,30083,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-104.5634082 47.785633),2145,30
2021,MO,Missouri,Worth,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,,,5.8,7.2,1983,29227,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-94.4191982 40.4804994),2222,29
2021,MT,Montana,Richland,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.2,,,28.8,41.8,11283,30083,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-104.5634082 47.785633),2145,30
2021,MT,Montana,Prairie,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.5,,,26.3,46.2,1091,30079,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-105.5039937 46.8123837),2104,30
2021,NE,Nebraska,Howard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,6531,31093,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-98.5133417 41.2168513),460,31
2021,MO,Missouri,Dunklin,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.7,,,3.3,4.2,27717,29069,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-90.0622538 36.1530246),1957,29
2021,MT,Montana,Chouteau,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.6,,,26.7,41.1,5916,30015,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-110.4362004 47.8868343),2278,30
2021,MT,Montana,Park,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.8,7.1,17473,30067,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-110.5349297 45.4630812),2099,30
2021,MO,Missouri,Hickory,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.3,,,27.9,37.1,8607,29085,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.3229883 37.9369099),523,29
2021,MO,Missouri,Lincoln,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.9,,,28.3,35.6,61586,29113,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-90.9629165 39.0622547),2118,29
2021,NE,Nebraska,Webster,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,7.7,10.6,3411,31181,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-98.4985897 40.1806461),2356,31
2021,NE,Nebraska,Thurston,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.6,,,11.8,15.6,6620,31173,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-96.5339428 42.1540613),2353,31
2021,MO,Missouri,Vernon,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.8,7.1,19595,29217,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-94.3415972 37.8501957),2218,29
2021,MO,Missouri,St. Clair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.3,,,2.9,3.7,9376,29185,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-93.7765602 38.0422304),539,29
2021,MT,Montana,Beaverhead,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.8,,,27.4,40.8,9524,30001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-112.8928694 45.1338633),547,30
2021,MT,Montana,Liberty,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.8,,,8.2,11.4,1946,30051,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-111.0369242 48.5596541),440,30
2021,NE,Nebraska,Wayne,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.5,10.2,9784,31179,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-97.1262433 42.210746),477,31
2021,MO,Missouri,Ozark,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.2,,,10.5,14.2,8782,29153,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-92.4585492 36.6495904),2166,29
2021,MO,Missouri,Dade,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.6,,,27.9,37.4,7599,29057,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.854878 37.4323495),518,29
2021,MT,Montana,Golden Valley,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.6,,,7.2,10.1,831,30037,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-109.1745855 46.3806243),2324,30
2021,NE,Nebraska,Platte,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36,,,31,41.2,34241,31141,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.5134673 41.5768655),2309,31
2021,NE,Nebraska,Wayne,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.6,,,2.2,2.9,9784,31179,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-97.1262433 42.210746),477,31
2021,MO,Missouri,Putnam,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.1,,,30.8,46.1,4712,29171,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-93.0145314 40.4786055),2172,29
2021,NE,Nebraska,Wheeler,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9,,,7.6,10.6,795,31183,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-98.5208533 41.9225747),478,31
2021,MO,Missouri,Marion,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,,,5.8,7.1,28518,29127,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-91.6353791 39.8075383),2122,29
2021,MO,Missouri,Scott,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.2,,,28.1,36.2,37840,29201,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-89.5680975 37.0477927),2213,29
2021,MO,Missouri,Scott,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,37840,29201,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-89.5680975 37.0477927),2213,29
2021,MO,Missouri,Pulaski,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,53816,29169,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-92.2070224 37.8248346),2171,29
2021,NE,Nebraska,Rock,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,6.9,1264,31149,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-99.4208512 42.394749),471,31
2021,MT,Montana,Yellowstone,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.7,,,28.7,36.9,167146,30111,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-108.2766564 45.9369867),2189,30
2021,MO,Missouri,Holt,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.8,,,25.9,34.1,4226,29087,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-95.2190716 40.095724),1963,29
2021,MO,Missouri,Dallas,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.4,,,3,3.9,17341,29059,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-93.0338146 37.6835825),1954,29
2021,MT,Montana,Garfield,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,26.4,,,21.7,31.2,1209,30033,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-106.9959912 47.2671843),2323,30
2021,NE,Nebraska,Saline,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.6,3.4,14192,31151,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-97.131755 40.5168024),472,31
2021,MO,Missouri,Stone,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,33,,,28.4,38,31548,29209,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.4578424 36.7458225),2216,29
2021,NE,Nebraska,Gosper,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.6,,,31.8,47.8,1824,31073,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-99.8232058 40.5090947),457,31
2021,MO,Missouri,Mercer,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.6,3488,29129,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-93.5676313 40.4214135),2123,29
2021,NE,Nebraska,Valley,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.3,,,7,9.8,4066,31175,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-98.9834841 41.5640938),2354,31
2021,NE,Nebraska,Johnson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,7.8,10.7,5316,31097,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-96.2652638 40.3949552),461,31
2021,MT,Montana,Flathead,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,,,5.9,7.2,108454,30029,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-114.0520587 48.2954221),2284,30
2021,MO,Missouri,Pettis,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42,,,35.7,48.6,43188,29159,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-93.2852073 38.7273667),535,29
2021,MO,Missouri,Montgomery,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.6,,,36.5,50.6,11415,29139,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.465427 38.9351835),533,29
2021,NE,Nebraska,Chase,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,3826,31029,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-101.6941918 40.5303903),449,31
2021,NE,Nebraska,Platte,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.5,,,26.1,33.1,34241,31141,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-97.5134673 41.5768655),2309,31
2021,MO,Missouri,Texas,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32,,,28,36.2,24987,29215,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-91.9644783 37.3142565),544,29
2021,NE,Nebraska,Blaine,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7.1,461,31009,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-99.9964074 41.931945),447,31
2021,MO,Missouri,Platte,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,33.1,,,29.1,37.3,108569,29165,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-94.7614765 39.37869),2170,29
2021,MO,Missouri,Putnam,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.6,,,26,35.3,4712,29171,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.0145314 40.4786055),2172,29
2021,MO,Missouri,Howell,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.5,,,3,3.9,39975,29091,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-91.8873677 36.7743685),1965,29
2021,NE,Nebraska,Nemaha,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.1,,,24.2,32.3,7064,31127,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-95.8527214 40.3873891),2305,31
2021,NE,Nebraska,Pierce,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.1,,,6.8,9.4,7313,31139,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-97.6109917 42.2714129),470,31
2021,MO,Missouri,Saline,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.2,,,27.9,36.7,23289,29195,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.2041639 39.1358403),2211,29
2021,NE,Nebraska,Chase,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.4,,,25.3,33.4,3826,31029,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-101.6941918 40.5303903),449,31
2021,NE,Nebraska,Stanton,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.5,,,2.2,2.9,5816,31167,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-97.1771094 41.9050454),475,31
2021,NE,Nebraska,Nuckolls,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.6,,,2.3,3,4060,31129,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-98.0468422 40.1764918),468,31
2021,MT,Montana,Lincoln,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.1,,,2.7,3.5,20525,30053,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-115.4631849 48.5523847),1318,30
2021,MT,Montana,Flathead,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,25.7,,,22.6,28.9,108454,30029,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-114.0520587 48.2954221),2284,30
2021,MT,Montana,Musselshell,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.7,,,7.4,10.3,4896,30065,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-108.4397631 46.5052807),441,30
2021,MT,Montana,Meagher,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,1964,30059,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-110.9217396 46.5856996),2096,30
2021,MT,Montana,Blaine,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.7,,,3.3,4.1,6980,30005,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-108.9676475 48.4282823),2274,30
2021,MT,Montana,Meagher,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33,,,25.5,41.3,1964,30059,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-110.9217396 46.5856996),2096,30
2021,NE,Nebraska,Holt,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.9,,,33.1,44.8,10049,31089,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-98.7847662 42.4592867),2296,31
2021,MT,Montana,Yellowstone,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8,,,6.9,9.3,167146,30111,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-108.2766564 45.9369867),2189,30
2021,NE,Nebraska,Sheridan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44.1,,,37,51.6,5095,31161,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-102.3682795 42.5122888),2350,31
2021,NE,Nebraska,Knox,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.5,6.8,8401,31107,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-97.8913492 42.6344045),2302,31
2021,MO,Missouri,Pemiscot,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4.1,,,3.7,4.6,15236,29155,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-89.7859419 36.2099162),2167,29
2021,NE,Nebraska,Keith,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.2,,,24.3,32.4,8279,31101,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-101.6444493 41.1942448),2299,31
2021,NE,Nebraska,Cheyenne,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,7.8,10.8,9529,31033,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-103.0119289 41.2142358),2242,31
2021,MO,Missouri,Johnson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.8,,,2.5,3.2,54150,29101,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-93.8118634 38.741528),526,29
2021,MO,Missouri,Ripley,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,34.9,,,30.4,39.5,10617,29181,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-90.874834 36.6501703),2176,29
2021,MO,Missouri,Reynolds,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,33.9,,,29.2,38.8,6087,29179,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-90.9722821 37.3664637),2175,29
2021,NE,Nebraska,Garfield,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,1839,31071,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-98.951231 41.9068675),2254,31
2021,MO,Missouri,McDonald,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,33.1,,,28.4,37.9,23383,29119,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-94.3437164 36.6279546),530,29
2021,MT,Montana,Hill,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.8,,,28.3,39.9,16179,30041,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-110.106321 48.6319595),2326,30
2021,NE,Nebraska,Custer,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,10460,31041,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-99.7268662 41.3938927),2243,31
2021,MO,Missouri,Lewis,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.2,,,27.8,36.8,10000,29111,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-91.7288031 40.0845592),2117,29
2021,MO,Missouri,Henry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.1,,,31.6,45.4,22206,29083,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-93.7926278 38.3864909),1962,29
2021,NE,Nebraska,Sioux,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30,,,25.3,34.9,1143,31165,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-103.7321705 42.4706681),2351,31
2021,NE,Nebraska,Adams,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.3,3,31027,31001,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-98.5000441 40.5206322),445,31
2021,MO,Missouri,Moniteau,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,15484,29135,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-92.5836417 38.6330371),532,29
2021,NE,Nebraska,Dawes,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.9,,,7.5,10.4,8148,31045,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-103.1354358 42.7130379),2245,31
2021,MO,Missouri,Gentry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36,,,29.3,42.8,6173,29075,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-94.4053211 40.2081271),521,29
2021,NE,Nebraska,Dakota,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.4,,,35.9,45,21241,31043,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-96.561327 42.3916244),2244,31
2021,NE,Nebraska,Seward,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.5,,,2.1,2.8,17603,31159,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-97.140383 40.8719439),2349,31
2021,NE,Nebraska,Scotts Bluff,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.5,6.8,35745,31157,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-103.7015494 41.8503306),473,31
2021,MT,Montana,Sheridan,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.7,,,6.5,9.2,3527,30091,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-104.5339129 48.7055228),443,30
2021,NE,Nebraska,Hamilton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,9386,31081,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-98.0223294 40.8728173),2257,31
2021,NE,Nebraska,Frontier,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38,,,31,45.7,2555,31063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-100.4066834 40.5309469),455,31
2021,MT,Montana,Hill,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,25.6,,,22.1,29.3,16179,30041,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-110.106321 48.6319595),2326,30
2021,NE,Nebraska,Hooker,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.2,,,24.8,33.7,734,31091,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-101.117324 41.920317),459,31
2021,NE,Nebraska,Dawes,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,,,33,47.5,8148,31045,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.1354358 42.7130379),2245,31
2021,MT,Montana,Roosevelt,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.5,,,11.6,15.6,10821,30085,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-104.9951698 48.2827471),2146,30
2021,NE,Nebraska,Fillmore,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.9,,,6.7,9.3,5546,31059,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-97.5967053 40.5250399),2250,31
2021,MO,Missouri,Grundy,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.2,,,8.6,11.8,9720,29079,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-93.5650538 40.1125409),522,29
2021,NE,Nebraska,Gosper,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8,,,6.7,9.4,1824,31073,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-99.8232058 40.5090947),457,31
2021,MO,Missouri,Monroe,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.8,,,27.3,36.7,8712,29137,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-92.0064582 39.4982695),2126,29
2021,MT,Montana,Big Horn,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.9,,,12.1,15.8,12957,30003,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-107.5181619 45.4078679),2224,30
2021,NE,Nebraska,Dawson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.2,,,8.7,11.8,23898,31047,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-99.8155833 40.86784),453,31
2021,MO,Missouri,Clinton,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.8,,,2.5,3.2,21287,29049,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-94.3958028 39.6087233),516,29
2021,NE,Nebraska,Clay,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,6078,31035,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-98.0508585 40.5236693),450,31
